user_id,gender_preference,budget_min,budget_max,location_preference,branch_preference,cleanliness_level,noise_tolerance,smoking_tolerance,pets_tolerance,party_tolerance
2342,Male,20000,25000,Matunga,CMPN,1,2,True,True,False
2343,Any,15000,25000,Chembur,BIOMED,2,5,False,True,True
2344,Female,5000,20000,Wadala,INFT,3,5,True,False,False
2345,Female,20000,25000,Chunabhatti,INFT,4,2,False,True,False
2346,Male,10000,15000,Chunabhatti,EXTC,1,2,True,True,False
2347,Female,5000,20000,Chembur,EXCS,1,2,True,False,False
2348,Male,20000,25000,Chunabhatti,INFT,2,2,False,False,True
2349,Female,5000,15000,Dadar,CMPN,3,3,True,False,True
2350,Male,5000,20000,Chembur,BIOMED,2,1,False,False,False
2351,Any,5000,15000,Chembur,CMPN,5,2,False,False,False
2352,Female,15000,25000,Chunabhatti,CMPN,1,2,True,False,False
2353,Female,15000,20000,Chembur,BIOMED,5,1,True,True,False
2354,Male,15000,25000,Wadala,EXTC,5,1,True,True,True
2355,Male,5000,10000,Matunga,EXCS,4,1,False,True,False
2356,Female,25000,25000,Matunga,INFT,5,4,True,False,False
2357,Male,10000,15000,Chunabhatti,EXCS,1,5,False,False,False
2358,Female,5000,15000,Dadar,EXTC,1,2,True,False,True
2359,Any,15000,25000,Dadar,BIOMED,3,3,False,False,True
2360,Male,5000,15000,Chunabhatti,EXCS,2,3,False,False,False
2361,Female,10000,25000,Chunabhatti,CMPN,3,1,False,True,False
2362,Any,15000,20000,Chembur,INFT,3,3,True,True,True
2363,Any,5000,25000,Dadar,INFT,2,5,False,False,False
2364,Female,5000,5000,Matunga,EXTC,1,2,True,True,False
2365,Male,25000,25000,Chunabhatti,EXTC,4,3,True,True,False
2366,Female,15000,20000,Matunga,BIOMED,5,5,False,True,False
2367,Any,10000,15000,Matunga,EXTC,4,5,False,True,True
2368,Female,10000,15000,Dadar,EXCS,5,4,True,True,True
2369,Male,5000,10000,Matunga,INFT,2,4,False,True,True
2370,Any,5000,25000,Chembur,BIOMED,2,3,True,False,False
2371,Female,5000,20000,Chembur,EXTC,3,5,False,True,True
2372,Male,20000,25000,Dadar,CMPN,2,1,False,False,True
2373,Any,5000,20000,Chembur,INFT,5,4,False,True,True
2374,Male,15000,25000,Chunabhatti,BIOMED,4,5,False,False,True
2375,Any,10000,10000,Dadar,INFT,4,4,False,False,True
2376,Female,15000,20000,Matunga,EXCS,4,2,False,False,True
2377,Male,20000,25000,Chunabhatti,EXTC,4,5,False,True,True
2378,Any,20000,25000,Dadar,EXTC,3,5,True,True,False
2379,Male,5000,25000,Matunga,EXTC,4,2,False,False,False
2380,Male,10000,15000,Matunga,CMPN,5,4,False,False,True
2381,Female,15000,20000,Matunga,EXCS,3,2,True,True,False
2382,Male,20000,25000,Matunga,CMPN,3,3,True,False,True
2383,Any,5000,25000,Matunga,EXCS,3,1,False,True,False
2384,Any,10000,25000,Dadar,EXCS,2,4,True,False,True
2385,Any,10000,25000,Chembur,EXCS,3,5,True,True,True
2386,Any,5000,15000,Matunga,EXTC,5,3,True,True,True
2387,Female,15000,15000,Chunabhatti,EXTC,4,4,True,True,False
2388,Male,20000,20000,Dadar,EXTC,2,1,False,False,False
2389,Female,15000,25000,Wadala,CMPN,4,5,False,True,True
2390,Male,5000,25000,Chembur,BIOMED,1,2,False,False,False
2391,Male,5000,5000,Chunabhatti,EXCS,2,1,False,False,True
2392,Male,5000,25000,Matunga,CMPN,5,4,True,True,False
2393,Female,15000,20000,Dadar,EXTC,2,5,True,False,True
2394,Male,5000,20000,Dadar,EXTC,3,4,True,False,True
2395,Female,15000,15000,Matunga,BIOMED,2,1,True,False,False
2396,Any,5000,20000,Chunabhatti,EXTC,3,5,False,False,True
2397,Any,5000,25000,Dadar,EXCS,4,1,False,False,True
2398,Male,5000,10000,Chembur,INFT,2,4,False,False,True
2399,Female,5000,10000,Chunabhatti,EXTC,2,5,True,True,True
2400,Any,10000,20000,Matunga,BIOMED,5,5,False,False,False
2401,Female,15000,25000,Chunabhatti,INFT,1,5,True,False,True
2402,Female,20000,25000,Chunabhatti,EXCS,2,4,False,True,False
2403,Male,20000,25000,Wadala,EXCS,4,3,True,True,False
2404,Any,20000,20000,Matunga,EXCS,3,4,True,False,True
2405,Male,5000,10000,Chembur,BIOMED,4,2,True,False,True
2406,Male,5000,20000,Matunga,INFT,5,3,False,True,True
2407,Any,5000,10000,Wadala,EXCS,2,4,False,True,False
2408,Any,20000,20000,Matunga,EXTC,1,2,True,True,True
2409,Female,15000,25000,Matunga,INFT,1,1,True,False,False
2410,Any,5000,15000,Chembur,EXCS,2,2,True,True,True
2411,Female,20000,20000,Wadala,INFT,1,5,True,False,True
2412,Female,20000,25000,Matunga,EXTC,4,3,True,True,False
2413,Female,10000,20000,Matunga,CMPN,3,4,True,False,True
2414,Any,5000,25000,Dadar,EXCS,2,4,False,True,True
2415,Male,5000,20000,Matunga,EXTC,3,5,False,True,True
2416,Female,15000,25000,Chembur,BIOMED,1,3,True,False,False
2417,Male,5000,25000,Dadar,EXCS,5,3,False,True,False
2418,Male,15000,20000,Wadala,CMPN,3,5,False,False,True
2419,Any,5000,20000,Chunabhatti,EXTC,5,3,False,True,False
2420,Male,20000,25000,Chembur,EXTC,4,5,False,False,False
2421,Male,10000,25000,Wadala,INFT,5,2,False,False,True
2422,Any,20000,25000,Dadar,EXCS,3,5,False,False,False
2423,Female,5000,10000,Chunabhatti,CMPN,3,4,False,False,True
2424,Male,20000,25000,Wadala,BIOMED,2,1,True,False,False
2425,Any,15000,25000,Chembur,INFT,5,2,False,True,True
2426,Male,15000,25000,Dadar,EXCS,4,4,True,False,False
2427,Male,5000,25000,Chembur,CMPN,2,2,False,False,False
2428,Female,10000,25000,Chembur,INFT,2,4,False,True,True
2429,Male,10000,20000,Dadar,CMPN,4,3,True,True,True
2430,Any,5000,10000,Matunga,CMPN,2,5,True,False,False
2431,Male,5000,25000,Chembur,INFT,4,4,False,True,True
2432,Female,5000,20000,Dadar,INFT,1,4,False,False,True
2433,Female,15000,20000,Chembur,EXCS,2,3,True,True,True
2434,Any,5000,15000,Matunga,INFT,3,1,False,True,True
2435,Female,15000,20000,Dadar,EXCS,1,1,False,False,True
2436,Male,15000,25000,Wadala,CMPN,2,5,False,False,False
2437,Female,10000,15000,Wadala,INFT,4,3,True,True,False
2438,Any,15000,20000,Wadala,EXCS,1,2,False,False,False
2439,Female,10000,25000,Chunabhatti,EXCS,1,4,False,True,True
2440,Female,10000,25000,Chembur,BIOMED,3,5,True,False,False
2441,Female,10000,15000,Chembur,EXCS,2,1,False,True,True
2442,Any,5000,15000,Dadar,EXCS,2,2,False,False,False
2443,Female,15000,20000,Chunabhatti,BIOMED,4,3,False,False,True
2444,Female,5000,10000,Chembur,EXTC,1,4,False,True,False
2445,Male,15000,20000,Dadar,INFT,3,4,False,False,False
2446,Any,10000,10000,Matunga,BIOMED,4,1,True,True,False
2447,Female,10000,15000,Chembur,EXCS,4,1,True,False,True
2448,Any,10000,10000,Chembur,EXCS,3,5,True,True,True
2449,Female,20000,25000,Matunga,INFT,2,4,True,False,False
2450,Female,15000,15000,Matunga,CMPN,3,4,False,False,True
2451,Female,5000,25000,Chembur,BIOMED,2,4,False,True,False
2452,Male,10000,10000,Matunga,EXTC,5,4,False,True,False
2453,Male,5000,20000,Dadar,INFT,1,2,False,False,False
2454,Male,20000,25000,Chembur,INFT,3,3,False,True,False
2455,Any,5000,15000,Chembur,BIOMED,4,2,True,False,False
2456,Any,10000,20000,Wadala,EXCS,2,3,False,True,False
2457,Male,10000,20000,Chembur,EXCS,1,2,False,False,True
2458,Any,10000,10000,Wadala,EXTC,1,5,False,True,True
2459,Female,5000,10000,Matunga,BIOMED,3,3,True,False,False
2460,Female,15000,20000,Matunga,INFT,4,4,False,True,True
2461,Female,15000,15000,Dadar,BIOMED,3,3,True,False,True
2462,Male,5000,20000,Wadala,CMPN,4,4,True,True,False
2463,Any,10000,20000,Chembur,INFT,5,5,False,True,False
2464,Male,5000,20000,Wadala,EXTC,3,3,False,True,False
2465,Any,5000,5000,Matunga,EXTC,2,1,True,False,True
2466,Female,10000,25000,Matunga,INFT,3,4,True,True,False
2467,Male,5000,25000,Dadar,EXCS,3,3,False,True,True
2468,Any,5000,15000,Matunga,INFT,5,2,False,True,False
2469,Any,15000,25000,Wadala,INFT,5,3,True,False,True
2470,Female,15000,20000,Chembur,CMPN,3,4,True,False,False
2471,Male,15000,15000,Chembur,INFT,4,1,False,True,True
2472,Male,5000,20000,Wadala,BIOMED,5,1,False,False,True
2473,Male,10000,15000,Dadar,BIOMED,5,2,True,True,True
2474,Female,10000,20000,Chembur,EXTC,4,5,True,True,True
2475,Male,20000,25000,Wadala,EXCS,1,1,True,False,True
2476,Female,10000,15000,Wadala,EXTC,5,5,True,True,False
2477,Female,20000,25000,Matunga,CMPN,5,4,False,True,True
2478,Female,15000,15000,Matunga,INFT,4,3,False,True,False
2479,Any,15000,15000,Dadar,EXTC,4,5,False,False,True
2480,Male,5000,25000,Dadar,INFT,3,4,True,False,False
2481,Male,5000,10000,Dadar,EXTC,3,4,False,True,True
2482,Female,5000,5000,Wadala,INFT,1,4,False,True,True
2483,Female,5000,25000,Wadala,EXTC,1,2,True,False,False
2484,Male,5000,5000,Matunga,BIOMED,1,2,True,False,True
2485,Female,15000,20000,Chembur,CMPN,2,5,True,False,True
2486,Male,10000,20000,Dadar,EXTC,4,4,True,False,True
2487,Any,5000,25000,Chunabhatti,BIOMED,5,5,True,True,False
2488,Female,10000,15000,Dadar,EXCS,4,1,False,False,True
2489,Male,10000,25000,Matunga,EXTC,4,5,True,True,False
2490,Female,5000,20000,Wadala,INFT,1,3,False,True,True
2491,Male,5000,15000,Matunga,CMPN,4,4,False,True,True
2492,Male,5000,15000,Matunga,BIOMED,2,5,True,False,True
2493,Female,5000,10000,Matunga,BIOMED,5,2,False,False,True
2494,Any,5000,20000,Chunabhatti,CMPN,1,3,True,False,True
2495,Male,10000,10000,Chunabhatti,EXTC,3,5,False,False,True
2496,Male,10000,20000,Dadar,INFT,5,5,False,False,False
2497,Male,5000,25000,Wadala,EXCS,3,5,False,True,False
2498,Any,15000,25000,Matunga,EXTC,3,2,True,False,False
2499,Any,20000,25000,Chembur,CMPN,4,5,False,True,True
2500,Female,5000,10000,Dadar,EXTC,5,1,False,True,False
2501,Any,10000,20000,Dadar,EXTC,2,1,False,False,True
2502,Female,10000,15000,Matunga,CMPN,4,1,False,False,False
2503,Female,5000,15000,Dadar,CMPN,3,5,False,True,False
2504,Any,10000,20000,Matunga,EXCS,5,3,True,False,False
2505,Female,10000,15000,Dadar,CMPN,4,2,True,True,True
2506,Any,15000,20000,Wadala,CMPN,5,1,False,True,True
2507,Female,15000,25000,Dadar,CMPN,1,1,False,False,True
2508,Any,5000,25000,Dadar,BIOMED,2,3,False,True,True
2509,Any,15000,25000,Chembur,CMPN,2,1,False,True,False
2510,Female,5000,20000,Wadala,CMPN,2,2,False,False,False
2511,Male,10000,20000,Wadala,CMPN,3,3,True,True,True
2512,Female,10000,15000,Wadala,EXCS,3,4,False,False,False
2513,Any,20000,25000,Dadar,EXTC,2,2,True,False,True
2514,Male,5000,20000,Chunabhatti,CMPN,5,2,True,True,True
2515,Female,15000,25000,Dadar,CMPN,1,5,True,True,False
2516,Female,15000,25000,Matunga,EXCS,3,4,False,False,True
2517,Female,5000,10000,Chembur,EXTC,4,4,True,True,False
2518,Male,20000,20000,Wadala,EXCS,4,3,False,False,True
2519,Any,10000,20000,Matunga,INFT,3,1,True,True,True
2520,Female,10000,20000,Matunga,INFT,2,4,False,True,True
2521,Female,5000,25000,Chunabhatti,INFT,5,3,True,False,True
2522,Female,5000,20000,Wadala,CMPN,1,4,True,True,True
2523,Female,20000,20000,Dadar,EXCS,4,2,False,False,True
2524,Female,10000,25000,Wadala,CMPN,3,4,False,False,False
2525,Any,15000,20000,Chembur,INFT,5,1,True,False,False
2526,Any,10000,25000,Wadala,EXTC,2,3,False,True,True
2527,Female,25000,25000,Matunga,EXTC,1,1,True,False,False
2528,Male,5000,15000,Matunga,EXCS,1,5,True,True,True
2529,Any,5000,25000,Dadar,EXTC,4,1,False,True,True
2530,Male,15000,25000,Dadar,INFT,4,1,False,True,True
2531,Any,15000,20000,Dadar,EXCS,3,3,False,False,False
2532,Female,15000,25000,Chembur,EXCS,1,2,False,False,False
2533,Any,15000,25000,Wadala,INFT,2,4,True,True,True
2534,Female,10000,25000,Chunabhatti,INFT,2,4,True,True,True
2535,Any,10000,15000,Wadala,INFT,3,3,True,True,False
2536,Female,10000,15000,Dadar,INFT,1,3,False,False,False
2537,Female,10000,10000,Chembur,EXCS,4,2,True,False,False
2538,Female,10000,15000,Wadala,EXTC,2,2,False,False,False
2539,Female,15000,25000,Matunga,INFT,5,5,True,True,True
2540,Male,25000,25000,Wadala,BIOMED,3,4,False,True,False
2541,Female,15000,20000,Matunga,EXCS,2,4,True,True,False
2542,Male,20000,25000,Wadala,CMPN,5,5,False,True,True
2543,Male,5000,5000,Wadala,EXTC,5,3,False,False,True
2544,Female,5000,15000,Wadala,EXCS,2,4,True,False,False
2545,Male,5000,10000,Dadar,INFT,3,1,False,False,True
2546,Any,10000,10000,Matunga,BIOMED,5,3,False,True,True
2547,Female,20000,25000,Chembur,CMPN,5,3,True,True,True
2548,Male,5000,25000,Chunabhatti,EXTC,1,2,True,True,False
2549,Female,5000,20000,Matunga,INFT,1,5,False,False,True
2550,Female,10000,15000,Dadar,EXCS,1,3,True,True,True
2551,Female,20000,25000,Matunga,EXCS,5,2,True,True,True
2552,Male,25000,25000,Chembur,EXTC,5,1,False,True,True
2553,Any,15000,15000,Matunga,BIOMED,3,1,True,True,False
2554,Any,15000,20000,Dadar,INFT,4,4,True,True,False
2555,Male,15000,15000,Dadar,EXTC,1,5,True,False,False
2556,Female,10000,15000,Chunabhatti,EXTC,4,5,True,True,False
2557,Male,10000,20000,Chembur,EXCS,1,2,False,True,False
2558,Male,20000,25000,Chunabhatti,EXTC,1,4,True,True,False
2559,Male,10000,25000,Wadala,CMPN,3,5,False,True,True
2560,Female,10000,10000,Dadar,CMPN,3,4,True,False,False
2561,Male,5000,25000,Chunabhatti,INFT,2,2,True,True,False
2562,Female,15000,25000,Dadar,EXTC,1,4,False,False,True
2563,Male,5000,20000,Dadar,EXCS,1,3,True,False,False
2564,Any,20000,25000,Wadala,INFT,1,3,True,False,True
2565,Male,5000,10000,Dadar,BIOMED,3,3,False,False,True
2566,Male,5000,10000,Chunabhatti,EXCS,1,3,True,False,False
2567,Any,10000,25000,Chembur,BIOMED,2,1,True,False,False
2568,Female,10000,20000,Matunga,INFT,5,1,False,True,True
2569,Female,15000,25000,Chunabhatti,CMPN,2,5,True,True,True
2570,Male,10000,15000,Wadala,EXCS,5,1,True,False,True
2571,Any,10000,15000,Matunga,EXCS,3,4,True,False,True
2572,Female,5000,15000,Dadar,INFT,4,4,False,False,True
2573,Male,25000,25000,Chunabhatti,EXCS,3,1,True,True,True
2574,Any,10000,20000,Matunga,EXCS,4,4,False,True,True
2575,Female,15000,15000,Chunabhatti,INFT,5,5,False,False,False
2576,Female,10000,10000,Dadar,EXTC,4,2,False,False,True
2577,Any,15000,15000,Chunabhatti,INFT,5,1,False,True,False
2578,Any,20000,25000,Wadala,EXCS,4,3,False,True,False
2579,Any,10000,15000,Matunga,INFT,5,4,True,False,False
2580,Any,15000,15000,Matunga,EXCS,4,4,False,False,True
2581,Male,5000,20000,Matunga,BIOMED,5,2,False,False,False
2582,Any,10000,10000,Chunabhatti,BIOMED,2,5,True,True,True
2583,Female,10000,20000,Dadar,CMPN,1,4,True,True,True
2584,Female,10000,20000,Chunabhatti,INFT,2,3,False,True,False
2585,Male,10000,15000,Chunabhatti,INFT,3,2,False,True,True
2586,Female,15000,15000,Matunga,BIOMED,4,4,False,False,False
2587,Female,10000,10000,Dadar,BIOMED,5,3,True,True,True
2588,Any,15000,20000,Chembur,BIOMED,2,4,True,False,False
2589,Female,20000,20000,Dadar,CMPN,2,3,False,False,False
2590,Male,5000,5000,Chunabhatti,CMPN,5,2,False,False,False
2591,Any,15000,20000,Wadala,EXTC,4,5,True,False,True
2592,Any,15000,15000,Dadar,INFT,3,1,False,False,True
2593,Male,5000,25000,Matunga,CMPN,3,1,True,True,True
2594,Any,10000,20000,Wadala,EXCS,3,5,False,True,True
2595,Any,15000,25000,Chembur,INFT,5,4,False,False,False
2596,Male,10000,25000,Chembur,EXTC,2,2,False,False,False
2597,Any,15000,20000,Wadala,BIOMED,3,3,True,True,False
2598,Male,15000,25000,Chembur,EXTC,2,2,True,True,False
2599,Male,5000,5000,Wadala,INFT,3,5,False,False,False
2600,Female,10000,15000,Chunabhatti,BIOMED,3,4,False,True,True
2601,Female,5000,20000,Wadala,EXTC,4,4,True,False,True
2602,Any,15000,20000,Chunabhatti,EXTC,5,5,False,False,True
2603,Any,20000,20000,Matunga,INFT,4,2,False,True,False
2604,Male,20000,25000,Matunga,CMPN,2,1,True,False,True
2605,Any,10000,20000,Chembur,EXCS,2,2,False,True,False
2606,Male,5000,25000,Wadala,EXTC,5,4,False,True,False
2607,Male,10000,20000,Chunabhatti,EXCS,3,4,True,False,False
2608,Any,10000,10000,Matunga,INFT,5,5,True,False,False
2609,Male,5000,25000,Matunga,INFT,3,2,False,False,True
2610,Female,10000,20000,Matunga,CMPN,1,1,True,True,False
2611,Any,10000,20000,Chembur,BIOMED,1,2,True,False,True
2612,Female,10000,15000,Matunga,EXCS,5,4,True,True,True
2613,Any,5000,20000,Dadar,EXTC,1,2,True,True,False
2614,Male,10000,10000,Chembur,BIOMED,1,4,True,False,False
2615,Any,5000,5000,Wadala,EXCS,2,4,False,True,True
2616,Female,10000,15000,Dadar,EXCS,3,3,False,False,False
2617,Male,5000,15000,Chembur,BIOMED,1,1,True,False,False
2618,Any,5000,20000,Chembur,BIOMED,4,5,True,True,False
2619,Any,20000,20000,Chunabhatti,CMPN,2,1,False,False,True
2620,Any,20000,20000,Dadar,EXTC,3,2,False,False,True
2621,Female,15000,20000,Dadar,EXTC,2,3,False,False,False
2622,Female,5000,5000,Dadar,EXTC,4,4,True,False,True
2623,Any,20000,25000,Matunga,BIOMED,3,1,False,False,True
2624,Male,5000,20000,Matunga,CMPN,5,4,False,False,True
2625,Male,10000,20000,Wadala,INFT,5,4,True,False,False
2626,Female,5000,5000,Wadala,CMPN,2,3,True,True,True
2627,Male,5000,15000,Wadala,BIOMED,5,1,False,False,True
2628,Female,15000,20000,Matunga,CMPN,3,3,True,False,True
2629,Any,10000,25000,Chunabhatti,BIOMED,4,4,True,True,True
2630,Female,15000,25000,Wadala,EXCS,4,1,True,False,True
2631,Female,15000,20000,Chembur,EXCS,5,4,False,False,True
2632,Any,15000,25000,Matunga,INFT,1,4,False,True,False
2633,Male,10000,25000,Chunabhatti,EXCS,1,1,False,False,True
2634,Female,10000,25000,Chembur,INFT,1,5,False,True,True
2635,Female,20000,25000,Chembur,EXTC,5,3,False,False,False
2636,Any,20000,20000,Matunga,BIOMED,5,2,False,True,True
2637,Male,5000,10000,Dadar,EXTC,5,4,True,False,False
2638,Female,5000,10000,Chunabhatti,EXTC,3,3,False,True,False
2639,Any,5000,25000,Matunga,INFT,1,3,False,True,True
2640,Female,15000,15000,Dadar,BIOMED,2,1,False,True,False
2641,Any,5000,10000,Matunga,INFT,3,1,True,False,False
2642,Male,15000,20000,Matunga,CMPN,3,1,True,True,True
2643,Male,5000,15000,Chembur,EXTC,5,3,False,False,True
2644,Male,5000,20000,Matunga,BIOMED,5,1,True,True,True
2645,Male,25000,25000,Dadar,EXTC,3,2,True,False,False
2646,Female,20000,20000,Chembur,CMPN,5,3,False,True,False
2647,Female,20000,25000,Dadar,CMPN,1,1,True,True,False
2648,Male,5000,10000,Dadar,BIOMED,3,4,True,True,False
2649,Male,20000,20000,Chembur,BIOMED,3,3,False,True,False
2650,Male,5000,25000,Dadar,CMPN,3,5,True,False,False
2651,Female,20000,25000,Wadala,EXTC,5,5,True,False,False
2652,Male,10000,10000,Matunga,EXCS,3,3,False,True,False
2653,Male,20000,20000,Chembur,EXTC,2,3,False,True,False
2654,Male,5000,20000,Chembur,EXCS,2,5,True,False,True
2655,Any,10000,20000,Wadala,INFT,1,4,True,False,False
2656,Male,20000,20000,Wadala,BIOMED,3,4,False,False,True
2657,Any,15000,20000,Wadala,CMPN,3,4,True,True,True
2658,Any,15000,20000,Wadala,INFT,5,2,True,False,True
2659,Male,5000,5000,Chunabhatti,EXTC,4,2,True,True,True
2660,Any,5000,5000,Chembur,EXCS,4,4,True,False,False
2661,Male,15000,20000,Dadar,BIOMED,3,5,False,True,False
2662,Female,10000,20000,Chembur,EXCS,1,2,False,False,True
2663,Female,20000,25000,Chembur,EXTC,2,1,False,True,True
2664,Female,15000,20000,Chembur,EXTC,3,2,True,True,False
2665,Female,5000,25000,Wadala,CMPN,3,5,True,False,False
2666,Any,10000,15000,Wadala,INFT,1,5,False,False,True
2667,Male,10000,15000,Chunabhatti,BIOMED,1,3,True,True,False
2668,Male,10000,20000,Chembur,CMPN,4,5,False,False,True
2669,Male,5000,25000,Matunga,EXCS,3,4,False,True,False
2670,Female,20000,20000,Chunabhatti,INFT,3,5,True,True,False
2671,Female,10000,25000,Wadala,BIOMED,5,2,True,True,True
2672,Male,5000,10000,Chembur,EXCS,2,2,False,False,True
2673,Female,15000,20000,Wadala,BIOMED,5,2,True,False,False
2674,Male,25000,25000,Dadar,BIOMED,5,5,False,True,True
2675,Male,5000,25000,Wadala,INFT,2,4,True,True,False
2676,Male,5000,20000,Wadala,EXCS,3,4,False,True,False
2677,Male,15000,15000,Chunabhatti,CMPN,4,3,True,False,False
2678,Male,5000,10000,Dadar,CMPN,2,1,True,True,False
2679,Male,5000,25000,Matunga,CMPN,1,4,True,True,True
2680,Male,10000,15000,Matunga,BIOMED,3,2,False,True,False
2681,Female,5000,20000,Matunga,EXTC,2,3,False,True,True
2682,Male,5000,5000,Chembur,INFT,2,4,True,False,True
2683,Male,10000,20000,Matunga,CMPN,2,4,True,True,True
2684,Female,5000,20000,Chembur,INFT,4,1,True,True,False
2685,Female,5000,15000,Wadala,BIOMED,5,1,True,True,False
2686,Female,15000,25000,Matunga,INFT,5,1,False,True,True
2687,Male,5000,15000,Chunabhatti,CMPN,2,4,True,False,True
2688,Any,5000,5000,Dadar,CMPN,2,4,True,True,True
2689,Any,15000,15000,Dadar,BIOMED,5,2,False,False,True
2690,Female,10000,10000,Wadala,BIOMED,4,5,True,True,True
2691,Any,5000,20000,Dadar,EXCS,3,1,True,False,True
2692,Female,25000,25000,Dadar,BIOMED,5,2,True,True,True
2693,Male,5000,10000,Wadala,EXTC,2,2,False,False,True
2694,Any,10000,20000,Wadala,EXTC,4,3,True,False,False
2695,Male,5000,15000,Wadala,CMPN,4,2,True,False,False
2696,Any,10000,15000,Chunabhatti,BIOMED,2,1,False,False,False
2697,Male,10000,15000,Wadala,EXTC,1,5,False,True,False
2698,Any,15000,20000,Wadala,EXTC,4,2,True,False,False
2699,Male,5000,25000,Wadala,EXCS,5,4,False,True,False
2700,Male,15000,25000,Matunga,BIOMED,1,4,False,True,False
2701,Any,20000,20000,Matunga,EXCS,3,2,False,True,False
2702,Male,5000,15000,Chunabhatti,INFT,5,1,True,True,False
2703,Male,10000,20000,Chunabhatti,EXCS,2,5,True,True,True
2704,Male,10000,15000,Dadar,INFT,1,5,False,False,False
